ENSP,is_oncogene,is_fusion,is_TSG,is_cancer_protein
ENSP00000515358,False,True,False,True
ENSP00000515359,False,True,False,True
ENSP00000347907,False,True,False,True
ENSP00000515376,False,True,False,True
ENSP00000250448,True,False,False,True
ENSP00000451704,True,False,False,True
ENSP00000497217,True,False,True,True
ENSP00000368880,True,True,True,True
ENSP00000339527,True,True,True,True
ENSP00000385824,True,True,True,True
ENSP00000446316,True,True,True,True
ENSP00000363377,True,True,True,True
ENSP00000342209,True,True,True,True
ENSP00000318902,True,True,False,True
ENSP00000497369,True,True,False,True
ENSP00000418524,True,True,False,True
ENSP00000496932,True,True,False,True
ENSP00000419393,True,True,False,True
ENSP00000497430,True,True,False,True
ENSP00000482847,True,True,False,True
ENSP00000418225,True,True,False,True
ENSP00000498110,True,True,False,True
ENSP00000333560,True,True,False,True
ENSP00000497077,True,True,False,True
ENSP00000496841,True,True,False,True
ENSP00000418102,True,True,False,True
ENSP00000497563,True,True,False,True
ENSP00000497567,True,True,False,True
ENSP00000417857,True,True,False,True
ENSP00000498015,True,True,False,True
ENSP00000497693,True,True,False,True
ENSP00000420736,True,True,False,True
ENSP00000496990,True,True,False,True
ENSP00000496810,True,True,False,True
ENSP00000497976,True,True,False,True
ENSP00000497096,True,True,False,True
ENSP00000497344,True,True,False,True
ENSP00000497435,True,True,False,True
ENSP00000496968,True,True,False,True
ENSP00000418883,True,True,False,True
ENSP00000497454,True,True,False,True
ENSP00000497237,True,True,False,True
ENSP00000498174,True,True,False,True
ENSP00000497181,True,True,False,True
ENSP00000417941,True,True,False,True
ENSP00000497710,True,True,False,True
ENSP00000484963,True,True,False,True
ENSP00000418784,True,True,False,True
ENSP00000497138,True,True,False,True
ENSP00000497417,True,True,False,True
ENSP00000318721,True,True,False,True
ENSP00000498063,True,True,False,True
ENSP00000497992,True,True,False,True
ENSP00000496852,True,True,False,True
ENSP00000433394,True,True,False,True
ENSP00000314806,True,True,False,True
ENSP00000432358,True,True,False,True
ENSP00000166139,True,True,False,True
ENSP00000484376,True,True,False,True
ENSP00000483064,True,True,False,True
ENSP00000466383,True,True,False,True
ENSP00000477770,True,True,False,True
ENSP00000484412,True,True,False,True
ENSP00000359804,True,False,False,True
ENSP00000515388,True,False,False,True
ENSP00000402630,True,False,False,True
ENSP00000294623,True,False,False,True
ENSP00000515389,True,False,False,True
ENSP00000359803,True,False,False,True
ENSP00000254108,False,True,True,True
ENSP00000455073,False,True,True,True
ENSP00000369594,False,True,True,True
ENSP00000455282,False,True,True,True
ENSP00000410108,False,True,False,True
ENSP00000322608,False,True,False,True
ENSP00000407552,False,True,False,True
ENSP00000464240,False,True,False,True
ENSP00000463873,False,True,False,True
ENSP00000464088,False,True,False,True
ENSP00000443265,False,True,False,True
ENSP00000379421,False,True,False,True
ENSP00000463527,False,True,False,True
ENSP00000462304,False,True,False,True
ENSP00000464494,False,True,False,True
ENSP00000462897,False,True,False,True
ENSP00000463551,False,True,False,True
ENSP00000512637,True,False,True,True
ENSP00000498550,True,False,True,True
ENSP00000512638,True,False,True,True
ENSP00000512639,True,False,True,True
ENSP00000365853,True,False,True,True
ENSP00000365858,True,False,True,True
ENSP00000512796,True,False,False,True
ENSP00000417074,True,False,False,True
ENSP00000512647,True,False,False,True
ENSP00000345681,True,False,False,True
ENSP00000400259,True,False,False,True
ENSP00000418132,True,False,False,True
ENSP00000512781,True,False,False,True
ENSP00000512782,True,False,False,True
ENSP00000512787,True,False,False,True
ENSP00000512783,True,False,False,True
ENSP00000419532,True,False,False,True
ENSP00000494284,True,False,True,True
ENSP00000493486,True,False,True,True
ENSP00000368632,True,False,True,True
ENSP00000341619,True,False,True,True
ENSP00000515407,True,False,True,True
ENSP00000228682,True,True,False,True
ENSP00000436671,True,True,False,True
ENSP00000437607,True,True,False,True
ENSP00000441006,True,True,False,True
ENSP00000434421,True,True,False,True
ENSP00000434408,True,True,False,True
ENSP00000419851,False,True,False,True
ENSP00000295920,False,True,False,True
ENSP00000078429,True,False,False,True
ENSP00000465935,True,False,False,True
ENSP00000479797,True,False,False,True
ENSP00000286548,True,False,False,True
ENSP00000391501,True,False,False,True
ENSP00000323571,True,False,False,True
ENSP00000360139,True,False,False,True
ENSP00000360115,True,False,False,True
ENSP00000416234,True,False,False,True
ENSP00000499380,True,False,False,True
ENSP00000392000,True,False,False,True
ENSP00000304472,True,False,False,True
ENSP00000499272,True,False,False,True
ENSP00000499673,True,False,False,True
ENSP00000499758,True,False,False,True
ENSP00000499794,True,False,False,True
ENSP00000499353,True,False,False,True
ENSP00000499376,True,False,False,True
ENSP00000499681,True,False,False,True
ENSP00000499644,True,False,False,True
ENSP00000504675,True,False,False,True
ENSP00000360141,True,False,False,True
ENSP00000302237,True,False,False,True
ENSP00000360143,True,False,False,True
ENSP00000499607,True,False,False,True
ENSP00000412356,True,False,False,True
ENSP00000265621,True,False,False,True
ENSP00000499613,True,False,False,True
ENSP00000499332,True,False,False,True
ENSP00000499293,True,False,False,True
ENSP00000499767,True,False,False,True
ENSP00000499523,True,False,False,True
ENSP00000499660,True,False,False,True
ENSP00000499334,True,False,False,True
ENSP00000499552,True,False,False,True
ENSP00000499239,True,False,False,True
ENSP00000499654,True,False,False,True
ENSP00000499762,True,False,False,True
ENSP00000474219,True,False,False,True
ENSP00000499392,True,False,False,True
ENSP00000499545,True,False,False,True
ENSP00000499259,True,False,False,True
ENSP00000499274,True,False,False,True
ENSP00000506815,True,False,False,True
ENSP00000360136,True,False,False,True
ENSP00000265620,True,False,False,True
ENSP00000346328,True,False,False,True
ENSP00000360126,True,False,False,True
ENSP00000499551,True,False,False,True
ENSP00000360122,True,False,False,True
ENSP00000345971,True,False,False,True
ENSP00000507069,True,False,False,True
ENSP00000499435,True,False,False,True
ENSP00000499409,True,False,False,True
ENSP00000499443,True,False,False,True
ENSP00000474802,True,False,False,True
ENSP00000499352,True,False,False,True
ENSP00000499614,True,False,False,True
ENSP00000163416,False,True,False,True
ENSP00000452601,False,True,False,True
ENSP00000265070,False,False,False,True
ENSP00000426752,False,False,False,True
ENSP00000357484,False,True,False,True
ENSP00000052569,False,True,False,True
ENSP00000445690,False,True,False,True
ENSP00000359854,True,False,True,True
ENSP00000377836,True,False,True,True
ENSP00000510438,True,False,True,True
ENSP00000385307,True,False,True,True
ENSP00000508554,True,False,True,True
ENSP00000486325,True,False,True,True
ENSP00000510280,True,False,True,True
ENSP00000366267,False,False,True,True
ENSP00000480653,False,False,True,True
ENSP00000312771,False,True,False,True
ENSP00000417901,False,True,False,True
ENSP00000452220,False,True,False,True
ENSP00000438404,False,True,False,True
ENSP00000451935,False,True,False,True
ENSP00000451056,False,True,False,True
ENSP00000451790,False,True,False,True
ENSP00000451725,False,True,False,True
ENSP00000450706,False,True,False,True
ENSP00000452009,False,True,False,True
ENSP00000450442,False,True,False,True
ENSP00000379818,False,False,True,True
ENSP00000332549,False,False,True,True
ENSP00000441572,False,False,True,True
ENSP00000502200,False,False,True,True
ENSP00000502752,False,False,True,True
ENSP00000454998,False,False,True,True
ENSP00000490232,False,False,True,True
ENSP00000490676,False,False,True,True
ENSP00000489946,False,False,True,True
ENSP00000355316,True,False,False,True
ENSP00000405427,True,False,False,True
ENSP00000398767,True,False,False,True
ENSP00000390037,True,False,False,True
ENSP00000407490,True,False,False,True
ENSP00000355781,True,False,False,True
ENSP00000355779,True,False,False,True
ENSP00000355780,True,False,False,True
ENSP00000499800,True,False,False,True
ENSP00000499446,True,False,False,True
ENSP00000499275,True,False,False,True
ENSP00000499385,True,False,False,True
ENSP00000355778,True,False,False,True
ENSP00000254810,True,False,False,True
ENSP00000467165,True,False,False,True
ENSP00000466663,True,False,False,True
ENSP00000468714,True,False,False,True
ENSP00000465813,True,False,False,True
ENSP00000466020,True,False,False,True
ENSP00000465403,True,False,False,True
ENSP00000468484,True,False,False,True
ENSP00000409555,False,True,False,True
ENSP00000456384,False,True,False,True
ENSP00000300302,False,True,False,True
ENSP00000340931,False,True,False,True
ENSP00000369118,False,True,False,True
ENSP00000457321,False,True,False,True
ENSP00000455094,False,True,False,True
ENSP00000457095,False,True,False,True
ENSP00000455841,False,True,False,True
ENSP00000457955,False,True,False,True
ENSP00000501320,True,True,False,True
ENSP00000501342,True,True,False,True
ENSP00000501471,True,True,False,True
ENSP00000346761,True,True,False,True
ENSP00000338272,True,True,False,True
ENSP00000501370,True,True,False,True
ENSP00000501529,True,True,False,True
ENSP00000429705,True,True,False,True
ENSP00000338018,True,False,False,True
ENSP00000378446,True,False,False,True
ENSP00000323326,True,False,False,True
ENSP00000437955,True,False,False,True
ENSP00000336747,True,True,False,True
ENSP00000410300,True,True,False,True
ENSP00000484528,True,True,False,True
ENSP00000414280,True,True,False,True
ENSP00000481486,False,True,False,True
ENSP00000379873,False,True,False,True
ENSP00000516609,False,True,False,True
ENSP00000516610,False,True,False,True
ENSP00000516611,False,True,False,True
ENSP00000516612,False,True,False,True
ENSP00000516613,False,True,False,True
ENSP00000516614,False,True,False,True
ENSP00000516615,False,True,False,True
ENSP00000366002,False,True,False,True
ENSP00000516616,False,True,False,True
ENSP00000366005,False,True,False,True
ENSP00000365998,False,True,False,True
ENSP00000492789,False,True,False,True
ENSP00000516617,False,True,False,True
ENSP00000226067,True,True,False,True
ENSP00000402496,True,True,False,True
ENSP00000460296,True,True,False,True
ENSP00000460572,True,True,False,True
ENSP00000460265,True,True,False,True
ENSP00000461455,True,True,False,True
ENSP00000501006,True,True,False,True
ENSP00000399888,True,True,False,True
ENSP00000308227,True,True,False,True
ENSP00000288245,True,True,False,True
ENSP00000385693,True,True,False,True
ENSP00000515486,True,True,False,True
ENSP00000363230,True,True,False,True
ENSP00000515487,True,True,False,True
ENSP00000437747,True,True,False,True
ENSP00000377206,True,True,False,True
ENSP00000443372,True,True,False,True
ENSP00000407306,True,True,False,True
ENSP00000437621,True,True,False,True
ENSP00000346658,True,True,False,True
ENSP00000384026,True,True,False,True
ENSP00000439317,True,True,False,True
ENSP00000377205,True,True,False,True
ENSP00000440919,True,True,False,True
ENSP00000257555,False,False,True,True
ENSP00000476181,False,False,True,True
ENSP00000453965,False,False,True,True
ENSP00000443964,False,False,True,True
ENSP00000440361,False,False,True,True
ENSP00000438565,False,False,True,True
ENSP00000445445,False,False,True,True
ENSP00000443112,False,False,True,True
ENSP00000438804,False,False,True,True
ENSP00000504571,True,True,False,True
ENSP00000503242,True,True,False,True
ENSP00000503961,True,True,False,True
ENSP00000504660,True,True,False,True
ENSP00000497298,True,True,False,True
ENSP00000503452,True,True,False,True
ENSP00000504799,True,True,False,True
ENSP00000503190,True,True,False,True
ENSP00000503898,True,True,False,True
ENSP00000503968,True,True,False,True
ENSP00000503885,True,True,False,True
ENSP00000504049,True,True,False,True
ENSP00000503550,True,True,False,True
ENSP00000503870,True,True,False,True
ENSP00000504059,True,True,False,True
ENSP00000503521,True,True,False,True
ENSP00000503236,True,True,False,True
ENSP00000503360,True,True,False,True
ENSP00000503021,True,True,False,True
ENSP00000503915,True,True,False,True
ENSP00000503460,True,True,False,True
ENSP00000346694,True,True,False,True
ENSP00000478691,True,True,False,True
ENSP00000504100,True,True,False,True
ENSP00000504439,True,True,False,True
ENSP00000504329,True,True,False,True
ENSP00000503476,True,True,False,True
ENSP00000504831,True,True,False,True
ENSP00000504023,True,True,False,True
ENSP00000504721,True,True,False,True
ENSP00000503514,True,True,False,True
ENSP00000503375,True,True,False,True
ENSP00000349101,True,True,False,True
ENSP00000503047,True,True,False,True
ENSP00000503833,True,True,False,True
ENSP00000503836,True,True,False,True
ENSP00000503703,True,True,False,True
ENSP00000503429,True,True,False,True
ENSP00000354021,True,True,False,True
ENSP00000504415,True,True,False,True
ENSP00000503060,True,True,False,True
ENSP00000503501,True,True,False,True
ENSP00000433953,False,True,False,True
ENSP00000305699,False,True,False,True
ENSP00000435077,False,True,False,True
ENSP00000433813,False,True,False,True
ENSP00000006015,True,True,True,True
ENSP00000448962,True,True,True,True
ENSP00000497112,True,True,False,True
ENSP00000343619,True,True,True,True
ENSP00000379634,True,True,True,True
ENSP00000500958,True,True,True,True
ENSP00000501229,True,True,True,True
ENSP00000446680,True,True,False,True
ENSP00000243082,True,True,False,True
ENSP00000243056,True,True,False,True
ENSP00000249504,True,True,False,True
ENSP00000376322,True,True,False,True
ENSP00000380722,True,False,False,True
ENSP00000380723,True,False,False,True
ENSP00000434023,True,False,False,True
ENSP00000309845,True,False,False,True
ENSP00000388246,True,False,False,True
ENSP00000407586,True,False,False,True
ENSP00000507303,True,False,False,True
ENSP00000507989,True,False,False,True
ENSP00000216281,False,True,False,True
ENSP00000335153,False,True,False,True
ENSP00000451400,False,True,False,True
ENSP00000450712,False,True,False,True
ENSP00000452241,False,True,False,True
